time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.121417123701,-0.0606832452947,11.7846426332,6.27897956361,0.0454624302395,0.0,-0.287383968443,-0.104305221692,3.0950258302,-0.0212590667876,0.0632370497804,0.0,487.73200589526704,487.97243056883207,487.46096802038005,487.15875356410913
1.3200000000000007,-0.139540461684,-0.0670265311957,11.9717231463,6.27754770399,0.0489786957683,0.0,-0.317067708439,-0.107263578806,3.14084382581,-0.0296626569659,0.0472006847942,0.0,429.4288760182594,428.06885933256274,429.63187240876226,428.9186563844626
1.3800000000000008,-0.15981121883,-0.0736122723789,12.1676587488,6.27608363559,0.0516347638114,0.0,-0.358931381329,-0.112455708674,3.38961288832,-0.0155410819431,0.0376425868447,0.0,490.66390335812946,489.95469858250266,491.05637690599525,492.10276218067634
1.4400000000000008,-0.182531108655,-0.0805241268086,12.3760743953,6.27578421085,0.0539467291421,0.0,-0.398629077103,-0.11799834966,3.55704719994,0.0104723542923,0.04025575814,0.0,469.29185888249214,469.4952959202611,467.0358561850505,469.0605203339622
1.5000000000000009,-0.207701917132,-0.0877709615435,12.5948098893,6.27695747485,0.0567824125408,0.0,-0.440669291352,-0.123451898463,3.73355091906,0.0333543131876,0.0584962011632,0.0,472.4644479347395,473.86989093555565,470.93020123862686,472.6968420714161
1.560000000000001,-0.235334799504,-0.0952994370443,12.8218682592,6.27926897994,0.0598151911342,0.0,-0.480752276352,-0.127273771683,3.83469853354,0.0472542865195,0.0256790092249,0.0,451.9140739887549,449.2623108668489,450.5943207672887,451.71736719570544
1.620000000000001,-0.265442935708,-0.103007379119,13.0552384366,6.28217884845,0.06125156437,0.0,-0.522986543845,-0.129360014733,3.94391871534,0.0508748036062,0.0202120051692,0.0,454.555591427075,454.11729762424187,453.7502999927694,454.0422652864773
1.680000000000001,-0.297912450832,-0.110777510049,13.2918727969,0.00184050558403,0.0626154500544,0.0,-0.559446479556,-0.129386836941,3.94387846807,0.0395282327599,0.0273456672482,0.0,419.60739061662963,420.2263404926968,420.4911197198345,419.50842188907626
1.740000000000001,-0.332776287977,-0.118494785953,13.5313561651,0.00386236946232,0.0649156329239,0.0,-0.602869088352,-0.127630857071,4.03854517524,0.0182755037024,0.054271857896,0.0,449.55203553155826,451.7293571345947,451.1448976456279,449.4259076747311
1.8000000000000012,-0.370240814982,-0.126073404486,13.7756353451,0.0052466752035,0.067839744981,0.0,-0.646238357554,-0.124869538464,4.10382694954,0.0312586568682,0.0343634016985,0.0,442.2373206042397,440.59571317035835,442.05987777759213,443.12856271522185
1.8600000000000012,-0.410433092022,-0.133450835185,14.0248776943,0.00711590141815,0.0698110832605,0.0,-0.693689027571,-0.120856368644,4.20385825033,0.0309432063779,0.0296560723063,0.0,454.26172010112725,453.8844456163319,452.80959257722066,452.7845283475706
1.9200000000000013,-0.453389459827,-0.140561862698,14.2783591936,0.0092239596478,0.0714371709796,0.0,-0.738343191496,-0.115993453549,4.24534478936,0.0424176438793,0.021429013496,0.0,436.3363598571935,435.64911581668036,435.157117167104,436.11721978246936
1.9800000000000013,-0.499148513743,-0.147326511195,14.5356256509,0.0118512842439,0.0725744016139,0.0,-0.787062692186,-0.109240581403,4.32986025546,0.0463981227289,0.01347692848,0.0,449.77524801225724,449.13064474469786,450.01961521954524,450.34277678912804
2.0400000000000014,-0.547875918959,-0.153628162368,14.7982461377,0.0150531889748,0.0744962701143,0.0,-0.83731615307,-0.100514436797,4.42376442146,0.0645490217104,0.0548624605574,0.0,451.7433358750602,455.06887510868694,452.76316740970896,454.2230289767609
2.1000000000000014,-0.599123980046,-0.159450910892,15.0592811494,0.0189308055838,0.0777841982238,0.0,-0.87121599482,-0.0933148407016,4.2779285171,0.0647822568475,0.0546712310324,0.0,372.15625465994816,372.1401818985857,373.80507269036053,373.8317342403731
2.1600000000000015,-0.653322203196,-0.164572931112,15.3226320716,0.0227235945904,0.0819627020394,0.0,-0.935788302102,-0.0769768800696,4.49951303994,0.0598758421236,0.0894763678225,0.0,489.6453932575195,492.23096231304334,491.58936726941056,491.2281191724364
2.2200000000000015,-0.711450253139,-0.168639434636,15.5986036972,0.0259338902673,0.0872086154224,0.0,-1.00236876624,-0.0581921197219,4.69864348555,0.0360305529733,0.082995895621,0.0,486.2425717486395,485.76240766917243,488.00179411378537,486.21997829302944
2.2800000000000016,-0.773221950975,-0.171651019642,15.881137388,0.0278217044953,0.0922161481714,0.0,-1.05713481927,-0.0420133141123,4.71898290613,0.020258552935,0.084368548138,0.0,433.5138922813864,433.6351036556096,434.6985833392675,433.375097459852
2.3400000000000016,-0.838748760984,-0.173547936124,16.1689030963,0.0288426233784,0.0974371968893,0.0,-1.12760079654,-0.0211134707705,4.87246059367,0.00957870455151,0.0918460295931,0.0,475.1396987202087,475.7183796301289,475.6628328743209,474.84406820949204
